"","url","catalogNumber","family","subfamily","genus","specificEpithet","scientific_name","typeStatus","stateProvince","country","dateIdentified","habitat","minimumElevationInMeters","geojson.type","decimal_latitude","decimal_longitude"
"8200","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280333","inbiocri002280333","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","300","point","10.183333","-84.85"
"8201","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280334","inbiocri002280334","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","300","point","10.183333","-84.85"
"8202","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280335","inbiocri002280335","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","400","point","10.216666","-84.85"
"8203","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280336","inbiocri002280336","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","400","point","10.216666","-84.85"
"8204","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280337","inbiocri002280337","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","800","point","10.266666","-84.833336"
"8205","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280338","inbiocri002280338","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","800","point","10.266666","-84.833336"
"8206","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280339","inbiocri002280339","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Heredia","","1997-06-11","","500","point","10.33333","-84.06667"
"8207","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280340","inbiocri002280340","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Heredia","","1997-06-11","rainforest edge in treefall","500","point","10.33333","-84.06667"
"8208","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280341","inbiocri002280341","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Heredia","","1997-06-11","rainforest edge in treefall","500","point","10.33333","-84.06667"
"8209","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280342","inbiocri002280342","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","dry forest ex ant acacia","10","point","10.35","-85.35"
"8210","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280343","inbiocri002280343","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","250","point","11.06667","-85.63333"
"8211","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280344","inbiocri002280344","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","250","point","11.06667","-85.63333"
"8212","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280345","inbiocri002280345","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Heredia","","1997-06-11","","50","point","10.433333","-84.01667"
"8213","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280346","inbiocri002280346","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Heredia","","1997-06-11","","50","point","10.433333","-84.01667"
"8214","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280347","inbiocri002280347","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Heredia","","1997-06-11","","50","point","10.433333","-84.01667"
"8215","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280348","inbiocri002280348","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","10","point","10.35","-85.35"
"8216","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280349","inbiocri002280349","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","40","point","10.45","-85.13333"
"8217","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280350","inbiocri002280350","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","40","point","10.45","-85.13333"
"8218","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280351","inbiocri002280351","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","10","point","10.35","-85.35"
"8219","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280352","inbiocri002280352","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","10","point","10.35","-85.35"
"8220","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280353","inbiocri002280353","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Guanacaste","","1997-06-11","","10","point","10.35","-85.35"
"8221","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280354","inbiocri002280354","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","1100","point","10.283334","-84.816666"
"8222","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280355","inbiocri002280355","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","1100","point","10.283334","-84.816666"
"8223","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280356","inbiocri002280356","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","30","point","9.78333","-84.6"
"8224","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280357","inbiocri002280357","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","wet forest recent treefall","0","point","8.48333","-83.6"
"8225","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280358","inbiocri002280358","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8226","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280359","inbiocri002280359","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8227","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280360","inbiocri002280360","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","300","point","10.183333","-84.85"
"8228","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280361","inbiocri002280361","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","300","point","10.183333","-84.85"
"8229","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280362","inbiocri002280362","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","120","point","10.166667","-84.916664"
"8230","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280363","inbiocri002280363","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","500","point","10.233334","-84.85"
"8231","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280364","inbiocri002280364","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","700","point","10.233334","-84.85"
"8232","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280365","inbiocri002280365","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","700","point","10.233334","-84.85"
"8233","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280366","inbiocri002280366","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Guanacaste","","1997-06-11","dry forest ex ant acacia","10","point","10.35","-85.35"
"8234","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280367","inbiocri002280367","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Guanacaste","","1997-06-11","","250","point","11.06667","-85.45"
"8235","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280368","inbiocri002280368","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Guanacaste","","1997-06-11","","10","point","10.35","-85.35"
"8236","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280369","inbiocri002280369","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Guanacaste","","1997-06-11","","10","point","10.35","-85.35"
"8237","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280370","inbiocri002280370","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","30","point","9.78333","-84.6"
"8238","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280371","inbiocri002280371","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","30","point","9.78333","-84.6"
"8239","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280372","inbiocri002280372","formicidae","myrmicinae","Crematogaster","rochai","crematogaster rochai","","Puntarenas","","1997-06-11","","0","point","9.65","-84.666664"
"8240","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280373","inbiocri002280373","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1999-07-29","","10","point","10.35","-85.35"
"8241","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280374","inbiocri002280374","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1999-07-29","","10","point","10.35","-85.35"
"8242","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280375","inbiocri002280375","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1999-07-29","","10","point","10.35","-85.35"
"8243","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280376","inbiocri002280376","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8244","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280377","inbiocri002280377","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8245","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280378","inbiocri002280378","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8246","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280379","inbiocri002280379","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8247","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280380","inbiocri002280380","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8248","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280381","inbiocri002280381","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","San Jos","","1997-06-11","","760","point","9.816667","-84.38333"
"8249","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280382","inbiocri002280382","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","San Jos","","1997-06-11","","760","point","9.816667","-84.38333"
"8250","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280383","inbiocri002280383","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","San Jos","","1997-06-11","","760","point","9.816667","-84.38333"
"8251","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280384","inbiocri002280384","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","30","point","9.78333","-84.6"
"8252","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280385","inbiocri002280385","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","30","point","9.78333","-84.6"
"8253","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280386","inbiocri002280386","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","500","point","9.78333","-84.6"
"8254","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280387","inbiocri002280387","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","500","point","9.78333","-84.6"
"8255","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280388","inbiocri002280388","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","500","point","9.78333","-84.6"
"8256","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280389","inbiocri002280389","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","9.766666","-84.61667"
"8257","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280390","inbiocri002280390","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","9.766666","-84.61667"
"8258","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280391","inbiocri002280391","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","9.766666","-84.61667"
"8259","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280392","inbiocri002280392","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","500","point","9.78333","-84.6"
"8260","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280393","inbiocri002280393","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","500","point","9.78333","-84.6"
"8261","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280394","inbiocri002280394","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","500","point","9.78333","-84.6"
"8262","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280395","inbiocri002280395","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","9.38333","-84.15"
"8263","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280396","inbiocri002280396","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","9.38333","-84.15"
"8264","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280397","inbiocri002280397","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","9.38333","-84.15"
"8265","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280398","inbiocri002280398","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","8.483334","-82.96667"
"8266","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280399","inbiocri002280399","formicidae","myrmicinae","Crematogaster","erecta","crematogaster erecta","","Puntarenas","","1997-06-11","","20","point","8.483334","-82.96667"
"8267","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280400","inbiocri002280400","formicidae","myrmicinae","Crematogaster","stollii","crematogaster stollii","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8268","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280401","inbiocri002280401","formicidae","myrmicinae","Crematogaster","stollii","crematogaster stollii","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8269","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280402","inbiocri002280402","formicidae","myrmicinae","Crematogaster","stollii","crematogaster stollii","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
